chrom_left	start_left	end_left	chrom_right	start_right	end_right	pet counts between left and right anchors	p-value	FDR
chr1	202080676	202083557	chr20	49343019	49345514	2	0.00235054	0.00235491
chr1	202080693	202082335	chr1	207075979	207078565	3	6.32456e-06	1.0229e-05
chr1	202080695	202083551	chr1	202303201	202306139	7	4.25053e-17	1.09978e-13
chr1	202081974	202083556	chr17	56717038	56718643	2	0.00504364	0.00504738
chr1	202099927	202103311	chr1	202237464	202239104	6	5.36868e-17	1.38155e-13
chr1	202100351	202103257	chr1	202303160	202306223	5	2.63635e-12	4.46631e-09
chr1	202100363	202101911	chr16	4712122	4713622	2	1.54929e-09	1.80372e-06
chr1	202169255	202172865	chr1	202237562	202240329	3	1.93127e-10	2.63166e-07
chr1	202193103	202196620	chr1	202237513	202240399	5	2.63151e-18	7.41058e-15
chr1	202222166	202225040	chr1	202237510	202239251	4	4.28873e-14	8.78993e-11
chr1	202237409	202240501	chr1	202303080	202306118	33	0	0
chr1	202238854	202240499	chr1	203057288	203060052	3	1.28664e-07	8.91958e-06
chr1	202291365	202293374	chr17	58543236	58545745	2	2.72114e-08	8.91958e-06
chr1	202303111	202306225	chr1	203057146	203060072	5	4.07043e-11	6.03803e-08
chr1	202303168	202306130	chr1	202500043	202502883	12	2.41346e-38	1.65918e-34
chr1	202303204	202304835	chr17	56715796	56718682	4	1.36448e-05	1.63535e-05
chr1	202303242	202306041	chr21	43795552	43798052	2	0.00103348	0.00103781
chr1	202303319	202305922	chr20	49342909	49345314	2	0.00417499	0.00417888
chr1	202500103	202501628	chr1	203057316	203060029	2	7.15938e-06	1.08901e-05
chr1	202775219	202776719	chr11	115223723	115225859	2	9.72881e-12	1.54632e-08
chr1	203027120	203030077	chr1	203068269	203072644	5	3.68084e-16	8.76588e-13
chr1	203027175	203030178	chr1	203054882	203060243	63	0	0
chr1	203027220	203030081	chr1	203115021	203117590	5	5.75937e-19	1.69338e-15
chr1	203027330	203030072	chr1	204113289	204116155	2	1.23522e-05	1.51534e-05
chr1	203028527	203030081	chr1	203487428	203490186	2	6.15646e-07	8.91958e-06
chr1	203028533	203030069	chr1	203253673	203255190	2	1.23396e-07	8.91958e-06
chr1	203054682	203060278	chr1	203069624	203073367	23	0	0
chr1	203057096	203058671	chr1	203179739	203181795	2	1.18503e-07	8.91958e-06
chr1	203057136	203060080	chr1	203152784	203155704	4	9.90018e-14	1.95947e-10
chr1	203057141	203060141	chr1	204113212	204116005	4	5.37669e-10	6.81942e-07
chr1	203057213	203060072	chr1	203114971	203116563	5	3.28313e-17	8.56743e-14
chr1	203057346	203060179	chr20	52810571	52812165	2	0.0150214	0.0150248
chr1	203071088	203072601	chr1	203099690	203102118	2	1.9418e-08	8.91958e-06
chr1	204097431	204101994	chr1	204113172	204117652	5	3.4232e-16	8.18271e-13
chr1	204098014	204101330	chr1	204109088	204111890	4	1.274e-14	2.74004e-11
chr1	204108965	204110594	chr1	204117766	204119584	3	7.01159e-12	1.13343e-08
chr1	204113138	204116123	chr1	204148438	204151343	8	7.86611e-29	3.83356e-25
chr1	204533458	204536392	chr1	204731440	204733061	2	1.23282e-08	8.91958e-06
chr1	205504167	205505685	chr1	205554558	205556128	2	7.37214e-10	9.10944e-07
chr1	206863558	206866587	chr1	207075743	207078571	3	1.13138e-08	8.91958e-06
chr1	206902922	206905405	chr1	207075881	207078554	2	5.58154e-06	9.77626e-06
chr1	206975746	206977813	chr1	207075912	207078533	2	2.19594e-06	8.91958e-06
chr1	206983014	206984605	chr1	207014019	207016929	2	1.04501e-07	8.91958e-06
chr1	206987176	206990025	chr1	207075747	207077265	2	2.71747e-06	8.91958e-06
chr1	207003178	207004678	chr11	42265731	42268461	2	4.37795e-11	6.47846e-08
chr1	207013908	207018863	chr1	207070667	207078856	166	0	0
chr1	207013959	207017221	chr1	207081649	207083237	3	6.63561e-09	6.86976e-06
chr1	207014051	207015635	chr20	52764441	52767140	2	0.00331885	0.00332295
chr1	207015484	207017252	chr1	207067781	207070274	2	3.30063e-06	8.91958e-06
chr1	207017042	207018660	chr17	56715776	56718671	2	0.00890773	0.00891136
chr1	207019549	207023033	chr1	207070727	207078616	45	0	0
chr1	207020743	207022451	chr1	207036967	207038566	2	8.22933e-08	8.91958e-06
chr1	207020893	207022516	chr1	207081725	207083231	2	3.47037e-07	8.91958e-06
chr1	207037217	207040238	chr1	207075615	207078591	6	2.94233e-17	7.70164e-14
chr1	207045274	207047009	chr1	207075625	207077179	2	1.32974e-06	8.91958e-06
chr1	207073263	207074845	chr1	207081728	207084445	3	1.41953e-09	1.66399e-06
chr1	207074645	207077303	chr20	43394339	43395852	2	5.18945e-05	5.47822e-05
chr1	207075699	207077428	chr21	43025772	43027416	2	0.000503463	0.000507394
chr1	207075723	207078572	chr20	47480179	47482910	3	0.00063455	0.000638602
chr1	207075747	207078616	chr1	207109230	207112189	3	6.54845e-09	6.79053e-06
chr1	207075805	207078595	chr12	123952920	123954440	2	1.93211e-07	8.91958e-06
chr1	207075886	207078663	chr2	159582389	159584108	2	0.000198057	0.000201549
chr1	207077048	207078588	chr1	227514958	227517808	2	4.85519e-07	8.91958e-06
chr1	207077053	207078585	chr17	56715710	56718670	3	0.00327761	0.00328172
chr1	208494169	208495716	chr1	208546822	208549684	3	2.59335e-15	5.79964e-12
chr1	208546614	208548256	chr1	208649950	208651868	4	6.53811e-18	1.78722e-14
chr1	208648883	208651490	chr1	208675573	208677137	2	4.34883e-09	4.68839e-06
chr1	208648937	208651517	chr1	209718511	209721447	2	7.96955e-08	8.91958e-06
chr1	211189493	211192232	chr1	211285707	211287900	2	2.18674e-09	2.4809e-06
chr1	211674520	211677320	chr1	211693611	211696515	3	1.09488e-12	1.94599e-09
chr1	212219183	212222009	chr1	212250102	212251717	4	7.89811e-19	2.30476e-15
chr1	212250050	212251666	chr1	212310724	212313461	3	1.14136e-13	2.24237e-10
chr1	215597186	215600156	chr1	215654034	215657217	15	0	0
chr1	215597325	215600086	chr1	215645834	215648759	3	4.10235e-10	5.33793e-07
chr1	215597355	215600119	chr1	215660939	215664531	4	3.1521e-14	6.52932e-11
chr1	215645701	215648850	chr1	215654247	215657051	5	3.96946e-18	1.10257e-14
chr1	215655508	215657065	chr1	215717108	215719963	2	1.14701e-07	8.91958e-06
chr1	216993429	216995300	chr20	49342611	49345266	2	1.96948e-05	2.22268e-05
chr1	217728061	217729561	chr5	2280949	2282597	2	2.10791e-11	3.24994e-08
chr1	218790289	218792571	chr20	52739012	52741737	2	3.92824e-05	4.20338e-05
chr1	223321170	223324076	chr1	223616469	223619437	3	6.79147e-13	1.23484e-09
chr1	223321245	223324048	chr1	223607788	223610563	2	1.87274e-09	2.15153e-06
chr1	223321294	223324083	chr1	223869827	223871458	3	3.47418e-13	6.4825e-10
chr1	223841591	223844487	chr1	223869928	223872712	2	4.35611e-09	4.69268e-06
chr1	223841592	223844372	chr1	223852077	223854488	2	6.03176e-10	7.56931e-07
chr1	224330994	224332562	chr1	224390287	224393244	2	1.31095e-10	1.82541e-07
chr1	228870650	228872336	chr1	229283932	229285444	2	7.49104e-10	9.24565e-07
chr1	229282705	229285578	chr1	229296124	229299570	4	1.04055e-16	2.60546e-13
chr1	229296045	229299594	chr1	229355665	229359643	6	1.03946e-24	4.26289e-21
chr1	229299784	229301494	chr1	229357028	229358711	3	9.49841e-14	1.88257e-10
chr1	231807379	231809764	chr1	231854116	231857036	4	2.47693e-19	7.45733e-16
chr1	231989753	231991908	chr1	232121621	232124599	2	2.63478e-09	2.94692e-06
chr1	233677849	233679406	chr1	233849585	233852414	2	3.05498e-09	3.37998e-06
chr1	233816429	233817947	chr1	233849467	233851079	2	5.79665e-10	7.29789e-07
chr1	235001711	235004682	chr1	235010925	235013796	8	6.34466e-34	3.67027e-30
chr1	235010615	235013880	chr1	235097635	235100567	10	1.05832e-38	7.38267e-35
chr1	235869684	235871206	chr20	55510460	55512003	3	5.17129e-13	9.50786e-10
chr1	240449808	240452565	chr1	240597816	240600820	4	2.13083e-18	6.05655e-15
chr1	241963225	241966074	chr1	241980473	241982109	2	4.51248e-10	5.8219e-07
chr1	243458001	243459501	chr20	35215831	35217357	2	2.06089e-10	2.79401e-07
chr10	130572	132679	chr10	151643	154475	4	7.96645e-19	2.32311e-15
chr10	134863	136661	chr10	151508	154475	3	3.65135e-12	6.08206e-09
chr10	134892	137725	chr10	156771	158381	2	3.06728e-09	3.38718e-06
chr10	136217	137725	chr10	172436	174068	2	1.68205e-08	8.91958e-06
chr10	151560	154534	chr10	171653	174544	4	7.32306e-16	1.70188e-12
chr10	156854	158786	chr10	172455	174222	2	1.25767e-08	8.91958e-06
chr10	407263	408805	chr10	482123	483764	2	8.27713e-09	8.38157e-06
chr10	460634	462240	chr10	480924	483823	2	5.72019e-09	6.00901e-06
chr10	777218	778962	chr10	823579	826446	5	1.46941e-22	5.40792e-19
chr10	3660074	3662477	chr5	19195707	19198368	2	2.14032e-10	2.89343e-07
chr10	5528813	5530680	chr10	5662168	5663789	3	3.15797e-14	6.53514e-11
chr10	5529065	5530714	chr10	5700918	5703531	2	1.14462e-06	8.91958e-06
chr10	5529149	5531824	chr10	5725924	5727651	2	1.38431e-08	8.91958e-06
chr10	5537255	5540151	chr10	5663673	5665206	2	1.81485e-09	2.08896e-06
chr10	5537295	5540248	chr10	5700936	5703508	5	1.35495e-16	3.36507e-13
chr10	5588918	5590450	chr10	5701022	5703324	2	2.0104e-07	8.91958e-06
chr10	5666938	5668510	chr10	5701995	5703827	2	8.0186e-09	8.14683e-06
chr10	5700483	5703862	chr10	5725891	5728808	8	1.14106e-26	5.08497e-23
chr10	6241271	6242899	chr10	6338702	6340282	2	2.08068e-09	2.37065e-06
chr10	6339998	6341580	chr10	6404184	6407141	2	7.56158e-09	7.73774e-06
chr10	7289219	7290719	chr13	77898063	77899591	2	1.13503e-11	1.78741e-08
chr10	7986543	7988173	chr10	8766821	8769628	3	1.30964e-09	1.54493e-06
chr10	7986594	7989360	chr10	8169001	8171848	2	2.5789e-06	8.91958e-06
chr10	7986608	7989419	chr10	8007613	8010516	5	1.47027e-20	4.76603e-17
chr10	8125653	8128521	chr10	8169125	8171935	4	1.53819e-14	3.28014e-11
chr10	8168980	8170866	chr10	8766726	8769656	6	6.43457e-18	1.76206e-14
chr10	8622672	8625563	chr10	8766658	8768330	2	5.86848e-08	8.91958e-06
chr10	8766692	8769618	chr10	8897515	8900610	5	8.24113e-19	2.40157e-15
chr10	8766697	8769612	chr10	8793157	8796076	8	4.91078e-31	2.57556e-27
chr10	8766705	8769607	chr10	8912064	8915192	5	1.12065e-18	3.24138e-15
chr10	8962707	8965170	chr5	167087520	167090241	2	6.26038e-10	7.82629e-07
chr10	12339996	12341537	chr10	12542413	12543975	2	9.20326e-10	1.12227e-06
chr10	12340026	12342902	chr10	12646637	12649450	2	7.23567e-10	8.953e-07
chr10	12541007	12544010	chr10	12646562	12649472	3	1.90294e-12	3.27715e-09
chr10	12541026	12543899	chr10	12643904	12645476	2	6.70061e-10	8.33515e-07
chr10	12809489	12811031	chr10	12914154	12916960	2	2.51753e-09	2.8254e-06
chr10	12913388	12916884	chr10	12922523	12925445	7	1.80589e-26	7.98933e-23
chr10	12913972	12916213	chr10	13014370	13017089	2	1.38455e-08	8.91958e-06
chr10	12922593	12924115	chr10	13014389	13015906	2	1.60795e-10	2.21512e-07
chr10	14032369	14033869	chrY	10022464	10024550	2	1.28498e-08	8.91958e-06
chr10	15502111	15505049	chr10	15751485	15753961	2	3.5956e-09	3.93094e-06
chr10	17486471	17489636	chr10	17506489	17509349	4	1.07141e-14	2.31012e-11
chr10	18504438	18507321	chr10	18521365	18524085	3	2.61172e-15	5.83768e-12
chr10	19465484	19468332	chr10	19520028	19522911	4	1.14803e-15	2.62656e-12
chr10	21816690	21819555	chr10	21918238	21920922	2	5.72907e-08	8.91958e-06
chr10	21918335	21920967	chr10	21930821	21932370	2	3.69693e-10	4.84436e-07
chr10	22102511	22105392	chr10	22158456	22161254	3	2.89379e-14	6.01468e-11
chr10	22871377	22874453	chr10	22970882	22973856	4	3.95372e-17	1.02609e-13
chr10	22871488	22873126	chr10	23370326	23372077	2	9.01991e-09	8.91958e-06
chr10	22871657	22874279	chr10	22909357	22910917	2	1.68725e-09	1.95208e-06
chr10	28765536	28767218	chr10	28783626	28787333	4	5.18689e-15	1.13792e-11
chr10	28783588	28786607	chr10	29213050	29215981	6	4.70897e-15	1.0368e-11
chr10	28783598	28785226	chr10	30101182	30102735	2	5.2876e-06	9.67448e-06
chr10	28783634	28786530	chr10	28949280	28950929	2	2.86973e-07	8.91958e-06
chr10	28783719	28786547	chr10	29412559	29415551	8	1.3454e-20	4.37788e-17
chr10	28783723	28785436	chr10	29397353	29399631	2	2.59736e-06	8.91958e-06
chr10	28783725	28786509	chr10	29918057	29920835	2	2.31043e-06	8.91958e-06
chr10	28947896	28949508	chr10	29412688	29415603	3	3.70698e-11	5.52384e-08
chr10	28972868	28975872	chr10	29213059	29216028	5	5.68818e-17	1.4585e-13
chr10	28972915	28975839	chr10	29412683	29415541	6	1.41404e-20	4.59422e-17
chr10	29171974	29174222	chr10	29213168	29215955	2	3.34356e-07	8.91958e-06
chr10	29188050	29190978	chr10	29213131	29215901	3	2.85399e-11	4.30691e-08
chr10	29191395	29193036	chr10	29413819	29415572	2	8.46882e-08	8.91958e-06
chr10	29212950	29215984	chr10	29392583	29395123	5	1.65595e-16	4.06999e-13
chr10	29212972	29216037	chr10	29412444	29415694	71	0	0
chr10	29213051	29215946	chr10	29363961	29365599	2	6.4378e-07	8.91958e-06
chr10	29213092	29216021	chr10	29395800	29401040	15	0	9.10844e-44
chr10	29213135	29215974	chr10	29437613	29440464	3	2.10187e-10	2.84415e-07
chr10	29214434	29215964	chr10	29388612	29390274	2	3.19221e-07	8.91958e-06
chr10	29333833	29336789	chr10	29412714	29415352	2	1.92876e-07	8.91958e-06
chr10	29337276	29340227	chr10	29412644	29415613	4	3.29683e-14	6.81588e-11
chr10	29388592	29391684	chr10	29413806	29415577	6	1.57417e-21	5.4549e-18
chr10	29388717	29391618	chr10	29398155	29400938	3	2.67119e-12	4.52174e-09
chr10	29392276	29399749	chr10	29412472	29415669	34	0	0
chr10	29398104	29400901	chr10	29591221	29593907	2	1.87445e-08	8.91958e-06
chr10	29412674	29415532	chr10	29591205	29593845	3	6.99526e-11	1.00756e-07
chr10	29910165	29912883	chr10	29918205	29920882	2	1.74019e-09	2.00844e-06
chr10	29917989	29920942	chr10	30099648	30103058	10	1.93147e-37	1.30472e-33
chr10	30033890	30036825	chr10	30099778	30102792	5	1.87496e-21	6.4449e-18
chr10	30099867	30102717	chr10	30179581	30181128	2	8.13904e-08	8.91958e-06
chr10	30503792	30505311	chr19	39205170	39206822	2	8.41138e-10	1.03308e-06
chr10	30781895	30783461	chr10	30831078	30832907	2	2.00052e-08	8.91958e-06
chr10	30783225	30784739	chr10	30824237	30827178	2	1.42193e-08	8.91958e-06
chr10	30810389	30813222	chr10	30824264	30827039	3	4.31549e-12	7.13543e-09
chr10	30811626	30813293	chr10	30830007	30832813	4	2.179e-16	5.30061e-13
chr10	30831179	30832772	chr10	30866921	30869725	4	7.47945e-18	2.03254e-14
chr10	30871578	30873080	chr3	168801705	168803245	2	1.16527e-09	1.38843e-06
chr10	34061350	34062916	chr10	34088452	34090144	2	3.16186e-11	4.74301e-08
chr10	42354551	42356051	chrY	13822771	13825027	2	1.43577e-09	1.68118e-06
chr10	42396406	42398405	chr4	100959386	100961237	2	3.40798e-08	8.91958e-06
chr10	42405880	42408394	chr13	79889830	79891330	2	4.1955e-10	5.4442e-07
chr10	43364921	43368966	chr10	43520643	43523444	4	9.18172e-16	2.1177e-12
chr10	43368762	43370411	chr10	43604590	43607957	3	2.40735e-12	4.09623e-09
chr10	43475076	43477138	chr10	43576286	43579259	3	4.58069e-12	7.54178e-09
chr10	43475360	43479500	chr10	43520585	43523547	24	0	0
chr10	43475503	43478844	chr10	43605043	43607921	3	1.05268e-09	1.26917e-06
chr10	43476139	43478944	chr10	43581673	43584034	3	5.44889e-12	8.89574e-09
chr10	43476678	43478337	chr10	43532190	43533805	2	1.98354e-07	8.91958e-06
chr10	43520470	43523476	chr10	43532126	43535089	18	0	0
chr10	43520500	43523685	chr10	43603245	43608769	56	0	0
chr10	43520523	43523449	chr10	43576293	43579240	8	1.75431e-27	8.05323e-24
chr10	43520534	43522099	chr10	43594175	43595724	2	7.3414e-08	8.91958e-06
chr10	43520554	43523492	chr10	43543717	43545592	2	4.11203e-09	4.44883e-06
chr10	43520561	43523442	chr10	43554766	43557576	3	2.82749e-11	4.27599e-08
chr10	43520578	43522089	chr10	51546030	51547754	2	9.70385e-06	1.27938e-05
chr10	43520597	43523422	chr10	43562847	43564424	2	1.43879e-07	8.91958e-06
chr10	43520600	43523503	chr10	43588625	43591206	2	1.06887e-07	8.91958e-06
chr10	43520617	43523540	chr10	43579829	43583423	7	1.68024e-24	6.8317e-21
chr10	43520720	43523445	chr10	43601146	43602804	2	1.42977e-07	8.91958e-06
chr10	43521831	43523342	chr10	43536915	43538421	2	7.27196e-09	7.47003e-06
chr10	43521853	43523545	chr10	43538851	43541728	3	2.16676e-11	3.33226e-08
chr10	43532165	43535049	chr10	43604965	43607922	5	5.82037e-17	1.48971e-13
chr10	43533504	43535088	chr10	43576355	43579166	2	6.67244e-08	8.91958e-06
chr10	43579246	43583507	chr10	43604989	43607894	4	2.36634e-14	4.957e-11
chr10	44192706	44195144	chr10	44668785	44670607	2	1.31995e-07	8.91958e-06
chr10	44272876	44275692	chr10	44667633	44669326	3	3.49889e-10	4.59755e-07
chr10	44667402	44671933	chr10	44730902	44734955	111	0	0
chr10	44667602	44670664	chr10	44738181	44742067	15	0	1.82169e-44
chr10	44667722	44669318	chr10	44880002	44881533	2	1.30746e-07	8.91958e-06
chr10	44668887	44670565	chr10	44753335	44756174	4	4.71653e-13	8.70172e-10
chr10	44731015	44733924	chr10	44846266	44847893	3	5.41685e-12	8.84683e-09
chr10	44731066	44734012	chr10	44753258	44756175	3	7.95018e-10	9.78969e-07
chr10	44731093	44734006	chr10	44879111	44881630	3	2.9336e-11	4.42236e-08
chr10	44732268	44733899	chr13	57078974	57080475	2	8.43172e-09	8.52396e-06
chr10	46965514	46968225	chr10	51547403	51549069	2	8.50309e-07	8.91958e-06
chr10	49494690	49496196	chr10	51547486	51548990	2	2.24896e-07	8.91958e-06
chr10	49494793	49496380	chr10	49514095	49515687	2	1.20972e-08	8.91958e-06
chr10	50021723	50023301	chr10	65390468	65392278	2	4.0463e-06	8.96091e-06
chr10	51518529	51521206	chr10	51546250	51548842	2	4.69963e-09	5.02345e-06
chr10	51546084	51548969	chr10	51560611	51563558	5	3.33721e-20	1.06085e-16
chr10	51547408	51549033	chr10	51571291	51573901	2	1.00542e-07	8.91958e-06
chr10	52219655	52221286	chr10	52232488	52235216	2	5.13674e-10	6.5501e-07
chr10	52232481	52234049	chr10	52367807	52370604	2	1.54035e-09	1.79428e-06
chr10	58309627	58312484	chr10	58423524	58425160	3	3.02441e-12	5.09141e-09
chr10	58423658	58426526	chr10	58542096	58545051	4	7.24361e-16	1.68434e-12
chr10	61003828	61006711	chr10	61082955	61084544	2	2.27658e-08	8.91958e-06
chr10	61081612	61084618	chr10	61108762	61111714	14	0	0
chr10	61081650	61084487	chr10	61789999	61791748	3	1.15434e-10	1.62163e-07
chr10	61081657	61084547	chr10	61154798	61157233	2	7.5747e-09	7.7456e-06
chr10	61593854	61596768	chr10	61790050	61792997	6	8.71068e-26	3.74498e-22
chr10	61593890	61596766	chr10	61639203	61640741	2	1.59872e-09	1.8562e-06
chr10	61725212	61726873	chr10	61789949	61791779	2	5.86546e-09	6.14498e-06
chr10	61824358	61827344	chr13	31228269	31231149	2	2.95104e-10	3.91503e-07
chr10	62576529	62578456	chr10	62608000	62609538	2	1.45691e-07	8.91958e-06
chr10	62606731	62610057	chr10	62701243	62705588	16	0	0
chr10	62607138	62610049	chr10	62834015	62836852	3	7.47618e-10	9.22999e-07
chr10	62607205	62609868	chr10	62625170	62626695	2	3.23175e-08	8.91958e-06
chr10	62607240	62609705	chr10	63849652	63851206	2	3.86884e-07	8.91958e-06
chr10	62608003	62609542	chr10	63168330	63171178	2	1.82674e-06	8.91958e-06
chr10	62701351	62702864	chr10	62834024	62836976	3	1.43266e-12	2.50874e-09
chr10	62825579	62827183	chr10	62834232	62837133	2	9.20326e-10	1.12227e-06
chr10	63030066	63032834	chr10	63168473	63171273	2	2.13188e-08	8.91958e-06
chr10	63807249	63810177	chr10	63848646	63851132	4	1.19695e-17	3.19975e-14
chr10	65106831	65109667	chr10	65389491	65392310	2	1.43852e-07	8.91958e-06
chr10	65388996	65392362	chr10	65470495	65474729	59	0	0
chr10	65389095	65390671	chr10	65445852	65447577	3	5.43373e-11	7.92812e-08
chr10	65389142	65392004	chr6	17392703	17394302	2	8.30329e-05	8.61122e-05
chr10	65389431	65392376	chr10	65405039	65407938	3	1.05754e-10	1.49004e-07
chr10	65389434	65392325	chr10	65477789	65480691	2	3.52236e-07	8.91958e-06
chr10	65390483	65392285	chr10	65430191	65433056	2	7.88198e-08	8.91958e-06
chr10	65405045	65406564	chr10	65470538	65472251	2	2.84798e-08	8.91958e-06
chr10	65445739	65447307	chr10	65470625	65472135	2	2.00649e-08	8.91958e-06
chr10	67308235	67310759	chr16	23089706	23091500	2	8.68313e-09	8.75945e-06
chr10	70972145	70974974	chr10	71079145	71080663	2	6.59963e-08	8.91958e-06
chr10	70972206	70973787	chr10	71261507	71264437	2	4.69291e-08	8.91958e-06
chr10	70972279	70975170	chr10	71028108	71030945	4	6.16472e-17	1.57407e-13
chr10	70973451	70975096	chr10	71839930	71841473	2	5.35397e-07	8.91958e-06
chr10	71197823	71199843	chr10	71219654	71222665	3	2.04838e-14	4.31423e-11
chr10	71197899	71200652	chr10	71261598	71263147	2	6.11578e-09	6.3853e-06
chr10	71839184	71842614	chr10	71878784	71881372	3	1.1332e-12	2.01158e-09
chr10	71839860	71841527	chr10	71905191	71906918	3	1.20604e-12	2.13644e-09
chr10	71839921	71841485	chr10	71891410	71894057	2	6.22147e-09	6.4877e-06
chr10	73827365	73830294	chr10	73867375	73869904	2	1.41712e-09	1.66162e-06
chr10	75577986	75579503	chr10	75725561	75727063	2	4.47525e-11	6.61097e-08
